ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0001752724-25-204874,152745225,Schroders PLC,2138001YYBULX5SZ2H24,Schroders plc,G78602144,962632,NS,,GBP,4787282.55,.728518,0.022418029585,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745286,Freddie Mac - STACR,5493000IS4CDPWRMWB65,Freddie Mac STACR REMIC Trust,35564KWT2,12695000,PA,,USD,13201784.4,,0.06182170995,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747916,Grab Holdings Ltd,549300N4VQX83VPJF439,Grab Holdings Ltd,G4124C109,2679137,NS,,USD,13476059.11,,0.063106091747,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745069,INTL DEVELOPMENT ASSOC,P41R60HC414IWQA1XW02,International Development Association,45939EAD2,5000000,PA,,USD,4869113.7,,0.022801230936,Long,DBT,,NUSS,,,Y,2,
0001752724-25-204874,152745314,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,3128M5CF5,87007.9,PA,,USD,91825.22,,0.00043000188,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152746515,Freddie Mac Multifamily Variab,S6XOOCT0IEG5ABCC6L87,Freddie Mac Multifamily Variable Rate Certificate,3137H6L29,16074793,PA,,USD,14125862.59,,0.066149010874,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152747755,Asian Infrastructure Investment Bank/The,25490065OSV2524LCR32,Asian Infrastructure Investment Bank,BY3255019,5600000,PA,,USD,5635655.14,,0.026390814066,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745132,Sunrun Neptune Issuer 2024-1 LLC,,Sunrun Neptune Issuer LLC,86773CAA5,2885218.45,PA,,USD,2805090.45,,0.013135761267,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152744972,Freddie Mac STACR REMIC Trust 2023-HQA1,5493000IRHY5YZIPQD14,Freddie Mac STACR REMIC Trust,35564KX87,7970000,PA,,USD,8425205.75,,0.039453804907,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745886,Unicharm Corp,353800UQ4BZIJTAQEG85,Uni-Charm Corp,J94104114,6300,NS,,JPY,45490.93,144.005,0.000213026284,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745957,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3133KRVW1,18068696.12,PA,,USD,18094907.11,,0.084735370995,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746542,LANDWIRTSCH. RENTENBANK,529900Z3J0N6S0F7CT25,Landwirtschaftliche Rentenbank,515110BY9,13000000,PA,,USD,11198730.92,,0.05244175134,Long,DBT,,CORP,,DE,N,2,
0001752724-25-204874,152746879,Connecticut Light and Power Co/The,549300O45IUXEDS1VZ32,Connecticut Light and Power Co,207597ER2,5600000,PA,,USD,5668965.29,,0.026546799831,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745832,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3140QN7M8,9852210.48,PA,,USD,8922887.43,,0.04178436353,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746557,Unibail-Rodamco-Westfield,,Unibail-Rodamco-Westfield,F95094581,136539,NS,,EUR,13125170.92,.848932,0.06146294206,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152747075,Akamai Technologies Inc,OC1LZNN2LF5WTJ5RIL89,"Akamai Technologies, Inc",00971T101,4265,NS,,USD,340176.4,,0.001592988197,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745665,Deere & Co,PWFTNG3EI0Y73OXWDH08,Deere & Co,244199105,136349,NS,,USD,69332103.01,,0.324670440956,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745745,Freddie Mac Pool,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DWC27,3985285.03,PA,,USD,3313819.94,,0.015518054904,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747139,Bridgestone Corp,549300DHPOF90OYYD780,Bridgestone Corp,J04578126,352700,NS,,JPY,14422670.71,144.005,0.067538912796,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745615,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken AB,W9112U104,1058935,NS,,SEK,14176261.21,9.4609,0.066385019036,Long,EC,,CORP,,SE,N,2,
0001752724-25-204874,152744968,PulteGroup Inc,,"Pulte Homes, Inc",745867101,714,NS,,USD,75298.44,,0.000352609781,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747529,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DWDZ3,37763.37,PA,,USD,32694.25,,0.000153101609,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746998,City of New York NY,549300ABYZD2SFD5JB29,City of New York NY,64966Q7G9,3000000,PA,,USD,3095889.6,,0.014497524205,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745643,Bridge Housing Corp,,Bridge Housing Corp,10806CAA6,4000000,PA,,USD,3666006.4,,0.017167284169,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747275,UnitedHealth Group Inc,549300GHBMY8T5GXDE41,"UnitedHealth Group, Inc",91324P102,278262,NS,,USD,86809396.14,,0.406513630775,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746443,Telia Co AB,213800FSR9RNDUOTXO25,TeliaSonera AB,W95890104,2085289,NS,,SEK,7500413.74,9.4609,0.035123161286,Long,EC,,CORP,,SE,N,2,
0001752724-25-204874,152746492,Serbia International Bond,254900W94OCY91V32O78,Serbia International Bond,817477AJ1,5100000,PA,,USD,5141340.8,,0.024076024124,Long,DBT,,NUSS,,RS,Y,2,
0001752724-25-204874,152745470,Knorr-Bremse AG,5299001GRRO0Z25YZT52,Knorr-Bremse AG.,D4S43E114,86213,NS,,EUR,8362398.68,.848932,0.039159690086,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152745477,United States Treasury Note/Bond,254900HROIFWPRGM1V77,United States Treasury Note,91282CNC1,208114000,PA,,USD,208439178.13,,0.976085203506,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152747578,Kraft Heinz Co/The,9845007488EC87F5AF14,Kraft Heinz Co,500754106,16685,NS,,USD,430806.7,,0.00201739447,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746725,CMS Energy Corp,549300IA9XFBAGNIBW29,CMS Energy Corp,125896BY5,5375000,PA,,USD,5387862.38,,0.025230442735,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747298,Wesfarmers Ltd,5493003L32ZX9557ST85,Wesfarmers Ltd,Q95870103,407469,NS,,AUD,22739763.31,1.51941,0.106486442219,Long,EC,,CORP,,AU,N,2,
0001752724-25-204874,152745469,SAN FRANCISCO CITY & CNTY CA C,,City & County of San Francisco CA Community Facilities District No 2014-1,79772EEB1,7790000,PA,,USD,5547960.88,,0.025980156768,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152744991,Tesla Auto Lease Trust 2024-B,,Tesla Auto Lease Trust,881934AD5,10265000,PA,,USD,10311517.9,,0.048287083734,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152745095,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BBPS5,4722895.11,PA,,USD,603560.02,,0.002826368872,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745839,Hermes International SCA,969500Y4IJGHJE2MTJ13,Hermes International,F48051100,9585,NS,,EUR,25983644.81,.848932,0.121676987309,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152747466,HERO Funding Trust,,HERO Funding Trust,42771XAA4,2394752.2,PA,,USD,2162593.43,,0.010127057049,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152746312,Woodward Capital Management,,RCKT Mortgage Trust,74938XAV1,2889372.31,PA,,USD,2446968.96,,0.011458739267,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747691,CONTINENTAL WIND,,Continental Wind LLC,212168AA6,13366221.73,PA,,USD,13733286.65,,0.064310644547,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152747244,ATLANTIC CITY ELECTRIC,549300S5TW3VP5V06B73,Atlantic City Electric Co,048303CJ8,4500000,PA,,USD,3993045.62,,0.018698753188,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746298,Diamondback Energy Inc,549300R22LSX6OHWEN64,"Diamondback Energy, Inc",25278XBC2,6100000,PA,,USD,6166223.8,,0.02887537682,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746333,KFW,549300GDPG70E3MBBU98,Kreditanstalt fuer Wiederaufbau,500769JD7,6500000,PA,,USD,5995046.79,,0.02807378401,Long,DBT,,CORP,,DE,N,2,
0001752724-25-204874,152744976,SCE RECOVERY FUNDING LLC,,SCE Recovery Funding LLC,78433LAE6,7100000,PA,,USD,5724445.86,,0.026806605899,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745022,Tokio Marine Holdings Inc,5299009QN2NZ191KLS29,"Tokio Marine Holdings, Inc",J86298106,613300,NS,,JPY,25992285.35,144.005,0.121717449488,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746289,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38383YGU0,3841344.04,PA,,USD,3581127.55,,0.016769810957,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746821,Procter & Gamble Co/The,2572IBTT8CCZW6AU4141,Procter & Gamble Co,742718109,784156,NS,,USD,124931733.92,,0.585034051763,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747763,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418EGJ3,16485168.39,PA,,USD,15360333.26,,0.071929826966,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747212,NEDER WATERSCHAPSBANK,JLP5FSPH9WPSHY3NIM24,Nederlandse Waterschapsbank NV,63983TEH4,12375000,PA,,USD,12431794.94,,0.058215980329,Long,DBT,,CORP,,NL,Y,2,
0001752724-25-204874,152745679,Freddie Mac Discount Notes,S6XOOCT0IEG5ABCC6L87,Freddie Mac Discount Notes,313397JS1,1500000,PA,,USD,1495135.01,,0.007001462842,Long,STIV,,USGSE,,US,N,2,
0001752724-25-204874,152746421,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BCHU7,11618141.25,PA,,USD,1622280.56,,0.007596863817,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746539,THE REINVESTMENT FUND,254900M05GOONA6Z9I72,"Reinvestment Fund, Inc",75936LAL8,15240000,PA,,USD,14490098.27,,0.067854664586,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745221,Ball Corp,0BGI85ALH27ZJP15DY16,Ball Corp,058498106,13415,NS,,USD,752447.35,,0.003523582904,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745597,Fannie Mae - CAS,,Connecticut Avenue Securities Trust,20753XAB0,22929198,PA,,USD,23838620.44,,0.111632203179,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747819,Fannie Mae Pool,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418EU99,43671674.79,PA,,USD,43729473.81,,0.204777684915,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746037,Exelon Corp,3SOUA6IRML7435B56G12,Exelon Corp,30161N101,1100403,NS,,USD,47779498.26,,0.223743260268,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746918,TotalEnergies Capital SA,529900QI55ZLJVCMPA71,TotalEnergies Capital S.A.,89157XAF8,10850000,PA,,USD,10150682.45,,0.047533918689,Long,DBT,,CORP,,FR,N,2,
0001752724-25-204874,152747702,AltaGas Ltd,2549008X5V70MOS4HM10,AltaGas Ltd,021361AD2,3325000,PA,,USD,3325734.83,,0.015573850307,Long,DBT,,CORP,,CA,Y,2,
0001752724-25-204874,152745452,HERO Funding Trust,,HERO Funding Trust,42770VAA9,773782.52,PA,,USD,731488.03,,0.003425433975,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152745627,Cheniere Energy Partners LP,5493005UEC8AZ34LDV29,Cheniere Energy Partners LP,16411QAQ4,4850000,PA,,USD,5062601.35,,0.023707300677,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747338,EUROPEAN INVESTMENT BANK,5493006YXS1U5GIHE750,European Investment Bank,298785JE7,10000000,PA,,USD,8692439.2,,0.040705213682,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152747572,Cochlear Ltd,5493001OLLWY8KV5UC08,Cochlear Ltd,Q25953102,27210,NS,,AUD,5381486.45,1.51941,0.02520058534,Long,EC,,CORP,,AU,N,2,
0001752724-25-204874,152746715,Komatsu Ltd,5493004LQ0B4T7QPQV17,Komatsu Ltd,J35759125,521600,NS,,JPY,17209430.31,144.005,0.080588833812,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745451,VISA INC,549300JZ4OKEHW3DPJ59,"Visa, Inc",92826CAL6,7500000,PA,,USD,7240348.5,,0.033905320019,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747342,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46649KAN5,742763.17,PA,,USD,672102.55,,0.003147341877,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745135,Northern States Power Co/MN,3S1GHB0TEH85KX44SB51,Northern States Power Co,665772CY3,8125000,PA,,USD,7833070.29,,0.036680935305,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745979,PUBLIC SERVICE ELECTRIC,549300RUHPVD434XUK18,Public Service Electric and Gas Co,74456QCA2,6134000,PA,,USD,4256179.07,,0.01993096236,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746843,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38383V7U6,4097717.35,PA,,USD,3750057.59,,0.01756088159,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152747159,IFFIM,549300ILK2NRULX3HX87,International Finance Facility for Immunisation Co,BP0704505,10643000,PA,,USD,10372919.61,,0.048574617494,Long,DBT,,NUSS,,GB,N,2,
0001752724-25-204874,152745640,CONOCOPHILLIPS COMPANY,6VJJ5GQWIRDQ06DUXG89,ConocoPhillips Co,20826FBF2,8350000,PA,,USD,8498175.34,,0.039795509081,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745703,Redevelopment Authority of the City of Philadelphia,,Redevelopment Authority of the City of Philadelphia,717868KC6,1935000,PA,,USD,1892206.12,,0.008860879285,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745793,Rockwell Automation Inc,VH3R4HHBHH12O0EXZJ88,"Rockwell Automation, Inc",773903109,957,NS,,USD,317886.69,,0.001488609278,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745137,BANK OF MONTREAL,NQQ6HPCNCCU6TUTQYE16,Bank of Montreal,06368BGS1,10000000,PA,,USD,9739967,,0.045610608123,Long,DBT,,CORP,,CA,N,2,
0001752724-25-204874,152746140,NVIDIA Corp,549300S4KLFTLO7GSQ80,Nvidia Corp,67066G104,4660997,NS,,USD,736390916.03,,3.44839335667,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745561,Bank of America Corp,9DJT3UXIJIZJI4WXO774,Bank of America Corp,06055HAH6,12125000,PA,,USD,12557292.63,,0.058803664657,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745125,Union Pacific Corp,549300LMMRSZZCZ8CL11,Union Pacific Corp,907818108,2079,NS,,USD,478336.32,,0.002239967593,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746152,ONEOK Inc,2T3D6M0JSY48PSZI1Q41,"ONEOK, Inc",682680103,753808,NS,,USD,61533347.04,,0.288150193772,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746177,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36202EXV6,83629.02,PA,,USD,87475.74,,0.000409634005,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745106,Omnis Funding Trust,,Omnis Funding Trust,68218WAA2,19725000,PA,,USD,20440527.53,,0.095719512295,Long,DBT,,CORP,,GB,Y,2,
0001752724-25-204874,152745109,New Hampshire Business Finance Authority,,New Hampshire Business Finance Authority,63607YCH1,1960000,PA,,USD,1865516.44,,0.008735896055,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745514,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418EP46,2750547.95,PA,,USD,2801924.64,,0.013120936318,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746044,International Finance Corp,QKL54NQY28TCDAI75F60,International Finance Corp,45950KDF4,4300000,PA,,USD,4331976.74,,0.020285909951,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745238,DUKE ENERGY PROGRESS LLC,0NIFZ782LS46WOC9QK20,Duke Energy Progress LLC,26442UAH7,4000000,PA,,USD,3891365.68,,0.01822260333,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746631,ELP 2021-ELP,,ELP Commercial Mortgage Trust,26863LAG9,7491280.33,PA,,USD,7485674.6,,0.035054140401,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745508,Welltower Inc,254900F33BIAR82QTA19,"Welltower, Inc",95040Q104,503833,NS,,USD,77454247.09,,0.362705059631,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747223,Fannie Mae Pool,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418EW30,82269486.02,PA,,USD,82359093.94,,0.385673622829,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745731,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3140Q8KY0,1299966.97,PA,,USD,1264905.79,,0.00592333858,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745747,VIVINT SOLAR FINANCING LLC,,Vivint Colar Financing V LLC,92854VAA3,12350348.04,PA,,USD,11692248.63,,0.0547528108,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152745970,Societe Generale SA,O2RNE8IBXP4R0TD8PU41,Societe Generale,F8591M517,334087,NS,,EUR,19111179.99,.848932,0.089494403965,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152745644,EQUINOR ASA,OW6OFBNCKXC4US5C7523,Equinor ASA,29446MAK8,8125000,PA,,USD,7458593.03,,0.034927322017,Long,DBT,,CORP,,NO,N,2,
0001752724-25-204874,152745195,PROCTER & GAMBLE CO/THE,2572IBTT8CCZW6AU4141,Procter & Gamble Co,742718FM6,12975000,PA,,USD,11199230.6,,0.052444091256,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746633,DUKE ENERGY PROGRESS LLC,0NIFZ782LS46WOC9QK20,Duke Energy Progress LLC,26442UAP9,5276000,PA,,USD,4048153.77,,0.018956815277,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746698,McKesson Corp,549300WZWOM80UCFSF54,McKesson Corp,58155Q103,79063,NS,,USD,57935785.14,,0.27130342355,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747169,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,31335AHP6,3340879.86,PA,,USD,3108871.26,,0.01455831511,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152747968,GS Mortgage-Backed Securities,,GS Mortgage-Backed Securities Corp Trust,36261HAD2,4863992.97,PA,,USD,3943564.02,,0.018467039275,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746017,JPN BANK FOR INT'L COOP,549300TJ3QFYVCTSCJ29,Japan Bank for International Cooperation,471048CP1,3050000,PA,,USD,2940932.52,,0.013771886566,Long,DBT,,NUSS,,JP,N,2,
0001752724-25-204874,152746128,Citigroup Mortgage Loan Trust,,Citigroup Mortgage Loan Trust,17330CAV0,5834553.02,PA,,USD,81076.95,,0.00037966956,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746012,Synchrony Financial,549300RS7EWPM9MA6C78,Synchrony Financial,87165B103,545139,NS,,USD,36382576.86,,0.170373416634,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746895,Kerry Group PLC,635400TLVVBNXLFHWC59,Kerry Group plc (Class A),G52416107,120016,NS,,EUR,13260139.67,.848932,0.06209497775,Long,EC,,CORP,,IE,N,2,
0001752724-25-204874,152744985,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,3132HC6G3,155292.04,PA,,USD,151870.23,,0.000711182445,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745492,BROOKLYN UNION GAS CO,83BQ1DXS6VA5GZFK8S35,Brooklyn Union Gas Co,114259AV6,7050000,PA,,USD,7068574.14,,0.03310092992,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152745104,County of Santa Clara CA,254900JSVO2QQ5A3DV83,County of Santa Clara CA,801546SY9,5000000,PA,,USD,4929141,,0.023082328568,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746120,Tractor Supply Co,549300OJ9VZHZRO6I137,Tractor Supply Co,892356106,4840,NS,,USD,255406.8,,0.001196026584,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746305,Bayerische Motoren Werke AG,YEH5ZCD6E441RHVHD759,Bayerische Motoren Werke AG.,D12096109,195558,NS,,EUR,17416269.03,.848932,0.081557424343,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152746357,Yum! Brands Inc,549300JE8XHZZ7OHN517,"Yum! Brands, Inc",988498101,3316,NS,,USD,491364.88,,0.002300978123,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746545,PRUDENTIAL FINANCIAL INC,5PRBRS5FEH7NREC8OR45,"Prudential Financial, Inc",744320BH4,2152000,PA,,USD,1962892.14,,0.009191889889,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745446,Rexel SA,969500N6AVPA51648T62,Rexel S.A.,F7782J366,265961,NS,,EUR,8202950.64,.848932,0.038413022046,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152745205,PUBLIC SERVICE ELECTRIC,549300RUHPVD434XUK18,Public Service Electric and Gas Co,74456QCM6,9300000,PA,,USD,8748265.41,,0.040966638324,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746275,Agate Bay Mortgage Loan Trust,549300LRONE82VI44B39,Agate Bay Mortgage Trust,00842DAJ2,61723.29,PA,,USD,57259.25,,0.000268135324,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745215,GS Mortgage-Backed Securities,,GS Mortgage-Backed Securities Trust,36262WAD8,4124136.38,PA,,USD,3344536.45,,0.015661895094,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745653,S&P Global Inc,Y6X4K52KMJMZE7I7MY94,"S&P Global, Inc",78409V104,181738,NS,,USD,95828630.02,,0.448749168337,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747802,Ginnie Mae II Pool,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179XTB2,15077995.76,PA,,USD,14527674.85,,0.068030629316,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745742,DTE ELECTRIC CO,9N0FWODEJVKHC2DYLO03,DTE Electric Co,23338VAP1,9025000,PA,,USD,6164664.15,,0.028868073245,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745364,IQVIA Holdings Inc,549300W3R20NM4KQPH86,"IQVIA Holdings, Inc",46266C105,2379,NS,,USD,374906.61,,0.001755623861,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746970,GALLATIN CNTY MT INDL DEV REVE,,County of Gallatin MT,363671BN7,3500000,PA,,USD,3606835.75,,0.016890198083,Long,DBT,,MUN,,US,Y,2,
0001752724-25-204874,152747687,NATIONAL FIN AUTH NH INDL DEVR,,New Hampshire Business Finance Authority,63609FAC3,8295000,PA,,USD,8295000,,0.038844073536,Long,DBT,,MUN,,US,Y,2,
0001752724-25-204874,152747706,Fannie Mae Pool,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3140QLNT9,5819213.06,PA,,USD,4882815.5,,0.022865394134,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747062,Yokogawa Electric Corp,529900MV0U7C9WWF4L22,Yokogawa Electric Corp,J97272124,169732,NS,,JPY,4534194.79,144.005,0.02123286267,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746114,BX Trust,,BX TRUST,05610FAC1,6000000,PA,,USD,5985724.8,,0.028030130717,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152747751,LOS ANGELES CA,549300E7TO710PTXPJ65,City of Los Angeles CA,544351NE5,7500000,PA,,USD,6704910,,0.031397952633,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746548,Hoya Corp,353800X4VR3BHEUCJB42,Hoya Corp,J22848105,137200,NS,,JPY,16294158.16,144.005,0.076302770075,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152747018,Fannie Mae Pool,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418E5P1,48517966.83,PA,,USD,48527076.08,,0.227244039993,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745465,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac REMICS,3137F5RP6,2516094.27,PA,,USD,2332826.24,,0.010924228331,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745660,FANUC Corp,529900QTSW745LOKW705,Fanuc Ltd,J13440102,575755,NS,,JPY,15630177.41,144.005,0.073193461205,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745754,STATE STR NAVIGATOR SECS L TR,,State Street Navigator Securities Lending Government Money Market Portfolio,857509301,89617495.79,NS,,USD,89617495.79,,0.419663483615,Long,STIV,,RF,,US,N,1,
0001752724-25-204874,152745103,CALIFORNIA ST HLTH FACS FING A,5493007RI8BUDOGHZ546,California Health Facilities Financing Authority,13032UD96,2130000,PA,,USD,1933681.95,,0.009055103539,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745897,OPEC FUND FOR INTL DEV,HHX3T53LK1P186EUNV37,OPEC Fund for International Development,683483AA9,4970000,PA,,USD,4970370.12,,0.023275397521,Long,DBT,,NUSS,,,Y,2,
0001752724-25-204874,152746251,Fannie Mae - CAS,B1V7KEBTPIMZEU4LTD58,Connecticut Avenue Securities Trust,20753YCK6,10555000,PA,,USD,10880916.23,,0.050953479225,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747974,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418BP59,249399.62,PA,,USD,243598.25,,0.001140729154,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745297,European Investment Bank,5493006YXS1U5GIHE750,European Investment Bank,298785KE5,7700000,PA,,USD,7866446.28,,0.036837229387,Long,DBT,,NUSS,,,N,2,
