ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0000736054-25-000079,155066199,Bank BTPN Syariah Tbk PT,,BANK BTPN SYARIA,,28676557,NS,,IDR,2451020.26,.000061,0.000484954702,Long,EC,,CORP,,ID,N,2,
0000736054-25-000079,155046141,Pharma Foods International Co Ltd,,PHARMA FOODS INT,,312548,NS,,JPY,1827088.31,.006631,0.000361504587,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155044642,Mercuries & Associates Holding Ltd,,MERCURIES,,5839111,NS,,TWD,2359021.07,.033504,0.000466751899,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155038279,Center Laboratories Inc,,CENTER LAB,,7763352,NS,,TWD,9659793.42,.033504,0.001911270308,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155063841,Fukuoka REIT Corp,,FUKUOKA REIT COR,,11102,NS,,JPY,13290887.69,.006631,0.002629712449,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155042590,Sumitomo Corp,V82KK8NH1P0JS71FJC05,SUMITOMO CORP,,14829152,NS,,JPY,379029800.76,.006631,0.074994192187,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155045127,JFE Holdings Inc,3538002Y11Y03NA9B530,JFE HOLDINGS INC,,8674933,NS,,JPY,100395567.61,.006631,0.019864096377,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155037065,Shanghai Jinqiao Export Processing Zone Development Co Ltd,300300145JZKQZO13H90,SHANG JINQ EXP-A,,437587,NS,,CNY,655242.05,.139026,0.000129645078,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155064437,Equatorial Energia SA,,EQUATORIAL E-ORD,,14481824,NS,,BRL,88113463.35,.178586,0.017433980102,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155061748,Daiei Kankyo Co Ltd,,DAIEI KANKYO CO,,498300,NS,,JPY,10267677.94,.006631,0.002031545306,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155036089,Santen Pharmaceutical Co Ltd,529900TPT3I7C17MIM03,SANTEN PHARM,,4802167,NS,,JPY,53058750.23,.006631,0.010498114142,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155038692,HAESUNG DS Co Ltd,,HAESUNG DS CO LT,,151328,NS,,KRW,2639466.48,.000721,0.000522240351,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155046166,CITIC Heavy Industries Co Ltd,300300TK4X6AKPJCG226,CITIC HEAVY IN-A,,4189306,NS,,CNY,2704416.47,.139026,0.000535091246,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155064243,Jardine Matheson Holdings Ltd,2138009KENVUNWOLPK41,JARDINE MATHESON,,2845540,NS,,USD,154516788.34,,0.030572429127,Long,EC,,CORP,,SG,N,2,
0000736054-25-000079,155042867,Victory Giant Technology Huizhou Co Ltd,,VICTORY GIANT -A,,409462,NS,,CNY,10851201.47,.139026,0.00214700028,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155055579,Ratos AB,2138008KECUUB9VR4798,RATOS AB-B SHS,,2662366,NS,,SEK,9425003.49,.102153,0.001864815171,Long,EC,,CORP,,SE,N,2,
0000736054-25-000079,155066772,Siltronic AG,5299003NKV26NNGHHR90,SILTRONIC AG,,154031,NS,,EUR,6659723.68,1.1412,0.001317681608,Long,EC,,CORP,,DE,N,2,
0000736054-25-000079,155045272,Largan Precision Co Ltd,,LARGAN PRECISION,,1383346,NS,,TWD,108500178.85,.033504,0.021467660982,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155067273,NH Investment & Securities Co Ltd,549300LQ6NXDW1B8NT42,NH INVESTMENT &,,1913398,NS,,KRW,27738614.78,.000721,0.005488315176,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155035900,Chengzhi Co Ltd,,CHENGZHI CO-A,,1133107,NS,,CNY,1220565.12,.139026,0.00024149894,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155042781,Fortress Real Estate Investments Ltd,378900FE98E30F24D975,FORTRESS LTD B,,16808165,NS,,ZAR,19491117.74,.054896,0.003856479429,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155043300,Hangxiao Steel Structure Co Ltd,3003008LHZF63TZ8N387,HANGXIAO STEEL-A,,2212840,NS,,CNY,813624.01,.139026,0.000160982263,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155041195,General Insurance Corp of India,5493001L5RU4INMMUJ95,GEN INS CORP OF,,4424307,NS,,INR,19682449.88,.011416,0.003894336081,Long,EC,,CORP,,IN,Y,2,
0000736054-25-000079,155051620,Nissha Co Ltd,353800DMEBG4RFUJ0P59,NISSHA CO LTD,,526422,NS,,JPY,4674337.12,.006631,0.000924856398,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155051631,CECEP Solar Energy Co Ltd,30030055WYGVLDBFGM73,CECEP SOLAR EN-A,,3272400,NS,,CNY,2053779.25,.139026,0.000406357271,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155035904,Saudi Investment Bank/The,558600V3J4M5TUY9HR70,SAUDI INVESTMENT,,8803245,NS,,SAR,33731766.38,.266588,0.006674109966,Long,EC,,CORP,,SA,N,2,
0000736054-25-000079,155038465,Capgemini SE,96950077L0TN7BAROX36,CAPGEMINI SE,,2236014,NS,,EUR,332889887.34,1.1412,0.065865027336,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155066805,Hangzhou Shunwang Technology Co Ltd,,HANGZHOU SHUNF-A,,694043,NS,,CNY,1880237.83,.139026,0.000372020661,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155051910,Nichicon Corp,353800QK5U8ET4YJHF28,NICHICON CORP,J49420102,836848,NS,,JPY,7167261.14,.006631,0.001418102107,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155049272,Pegavision Corp,,PEGAVISION,,587542,NS,,TWD,6010244.89,.033504,0.001189176839,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155062243,Sistema AFK PAO,213800JSZ2UUK4QQK694,SISTEMA PJSC-GDR,,697,NS,,USD,.01,,1e-12,Long,EC,,CORP,,GB,N,3,
0000736054-25-000079,155039172,Bharat Petroleum Corp Ltd,8GRDBX1TJ0PU5NCSHT72,BHARAT PETROL,,28620974,NS,,INR,106954753.56,.011416,0.021161885761,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155037231,Novagold Resources Inc,529900587LVZTJ2BHS60,NOVAGOLD RES,66987E206,3549606,NS,,CAD,18367981.39,.721709,0.003634257579,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155047773,,,INR/USD FWD 20250917,,1,NC,,INR,-2110658.84,,-0.00041761137,,DFE,,OTHER,,,N,2,FWD
0000736054-25-000079,155048035,Dowlais Group PLC,213800XM8WOFLY6VPC92,DOWLAIS GROUP PLC,,18761321,NS,,GBP,17334641.89,1.32065,0.003429802782,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155051416,Terveystalo Oyj,7437001AEZHLL3UEX093,TERVEYSTALO OYJ,,1086822,NS,,EUR,13314228.82,1.1412,0.002634330685,Long,EC,,CORP,,FI,Y,2,
0000736054-25-000079,155063662,VanJee Technology Co Ltd,,VANJEE TECHNOL-A,,215300,NS,,CNY,804692.15,.139026,0.000159215021,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155051859,Grand Korea Leisure Co Ltd,,GRAND KOREA LEIS,,413891,NS,,KRW,4615133.64,.000721,0.000913142498,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155046803,Yankey Engineering Co Ltd,,YANKEY,,934490,NS,,TWD,12868245.6,.033504,0.002546089203,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155063275,Equites Property Fund Ltd,378900F47D60FBC7C419,EQUITES PROPERTY,,11017706,NS,,ZAR,9653485.73,.054896,0.001910022279,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155055307,Serco Group PLC,549300PT2CIHYN5GWJ21,SERCO GROUP,,14626184,NS,,GBP,40301923.62,1.32065,0.007974070111,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155043054,AGL Energy Ltd,549300QAZ8A74DEDXO80,AGL ENERGY LTD,Q01630195,8626062,NS,,AUD,53758467.74,.64265,0.01063655906,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155055952,Holding Co ADMIE IPTO SA,213800CO5OAZT7F4F862,HOLDING CO ADMIE,,1552263,NS,,EUR,5845933.62,1.1412,0.00115666649,Long,EC,,CORP,,GR,N,2,
0000736054-25-000079,155040688,Zhuzhou Kibing Group Co Ltd,300300RWM4DKUZFOIT68,ZHUZHOU KIBING-A,,2343100,NS,,CNY,2023686.12,.139026,0.000400403096,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155046695,Nihon Dengi Co Ltd,,NIHON DENGI CO,,11700,NS,,JPY,386164.09,.006631,7.640577e-05,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155036266,Concord New Energy Group Ltd,213800OTQMZQ6WHU8M17,CONCORD NE,,71940075,NS,,HKD,3809468.27,.127389,0.000753734917,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155040628,Castellum AB,549300GU5OHTR1T5IY68,CASTELLUM AB,W2084X107,5864962,NS,,SEK,66764137.82,.102153,0.013209838838,Long,EC,,CORP,,SE,N,2,
0000736054-25-000079,155050648,RichWave Technology Corp,,RICHWAVE TECH,,1183337,NS,,TWD,4557155.44,.033504,0.00090167103,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155037035,Taiho Kogyo Co Ltd,,TAIHO KOGYO,,163888,NS,,JPY,688149.46,.006631,0.000136156082,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155056149,SMS Co Ltd,,SMS,,958890,NS,,JPY,9599356.49,.006631,0.00189931236,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155040895,WBC Holdings Pty Ltd,,WE BUY CARS,,3931973,NS,,ZAR,12455049.36,.054896,0.002464334898,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155039165,Mega Financial Holding Co Ltd,,MEGA FINANCIAL,,170229360,NS,,TWD,242150564.75,.033504,0.047911499187,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155054627,Anand Rathi Wealth Ltd,984500F6VS94CFBA2E48,ANAND RATHI WEAL,,499736,NS,,INR,15043780.49,.011416,0.002976536839,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155066007,Bank Leumi Le-Israel BM,7JDSZWRGUQY2DSTWCR57,BANK LEUMI LE-IS,,21775987,NS,,ILS,402829225.28,.294343,0.079703105873,Long,EC,,CORP,,IL,N,2,
0000736054-25-000079,155046466,dip Corp,,DIP CORP,,446025,NS,,JPY,7219597.72,.006631,0.001428457334,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155051264,,,S&P/TSX 60 IX FUT Sep25,,1556,NC,,CAD,7864632.39,.721709,0.001556082798,,DE,,OTHER,,,N,1,FUT
0000736054-25-000079,155040824,Emirates Central Cooling Systems Corp,,EMIRATES CENTRAL,,29076950,NS,,AED,13692671.68,.272253,0.002709208746,Long,EC,,CORP,,AE,N,2,
0000736054-25-000079,155040056,Teck Resources Ltd,T8KI5SQ2JRWHL7XY0E11,TECK RESOURCES-B,878742204,7196875,NS,,CAD,233368644.45,.721709,0.046173923362,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155050167,Armac Locacao Logistica E Servicos SA,,ARMAC LOCACAO LO,,2350200,NS,,BRL,1485781.54,.178586,0.00029397421,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155061762,Hebei Sinopack Electronic Technology Co Ltd,6556002XR7PYUWW2SG08,HEBEI SINOPACK-A,,379498,NS,,CNY,2812225.22,.139026,0.000556422102,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155047026,Cambricon Technologies Corp Ltd,,CAMBRICON TECHNO,,388526,NS,,CNY,38150636.55,.139026,0.007548420107,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155052982,Meisei Industrial Co Ltd,,MEISEI INDL CO,,538608,NS,,JPY,5578433.22,.006631,0.001103739315,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155042619,MEG Energy Corp,5493002WXPTG5ZC1T326,MEG ENERGY CORP,552704108,3721815,NS,,CAD,73356500.9,.721709,0.014514192592,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155039772,KBC Ancora,549300I4XZ0RR3ZOSZ55,KBC ANCORA,,538358,NS,,EUR,39136531.99,1.1412,0.007743487703,Long,EC,,CORP,,BE,N,2,
0000736054-25-000079,155051968,Dagang NeXchange Bhd,,DAGANG NEXCHANGE,,39794900,NS,,MYR,2680333.19,.234467,0.000530326169,Long,EC,,CORP,,MY,N,2,
0000736054-25-000079,155065380,Cia Energetica de Minas Gerais,254900W703PXLDSEM056,CEMIG SA-ADR,,5197706,NS,,USD,9407847.86,,0.001861420788,Long,EC,,CORP,,US,N,1,
0000736054-25-000079,155040188,China Harzone Industry Corp Ltd,,CHINA HARZONE -A,,955475,NS,,CNY,1649464.9,.139026,0.000326360321,Long,EC,,CORP,,CN,N,3,
0000736054-25-000079,155052394,Polyus PJSC,549300FUXVT7TF6ZKV71,POLYUS PJSC-G,,618167,NS,,USD,6.18,,1.222e-09,Long,EC,,CORP,,GB,N,3,
0000736054-25-000079,155041009,Sitronix Technology Corp,,SITRONIX TECH,,1514567,NS,,TWD,10054728.04,.033504,0.001989411401,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155054933,Syrma SGS Technology Ltd,335800ZBB8PM892U4J75,SYRMA SGS TECHNO,,808760,NS,,INR,6952743.58,.011416,0.001375658028,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155035180,Hangzhou Sunrise Technology Co Ltd,,HANGZHOU SUNRISE,,499500,NS,,CNY,1088544.45,.139026,0.000215377554,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155061363,Golden Agri-Resources Ltd,529900GAK9LTNC3IFY40,GOLDEN AGRI-RESO,,88283595,NS,,SGD,17281935.97,.770179,0.003419374479,Long,EC,,CORP,,SG,N,2,
0000736054-25-000079,155048833,Pola Orbis Holdings Inc,353800E8OIV0XYBABS79,POLA ORBIS HD,J6388P103,1169993,NS,,JPY,9875702.04,.006631,0.001953989621,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155036664,Bucher Industries AG,52990014AQ91A29HPB27,BUCHER INDUS-REG,,95563,NS,,CHF,45129511.8,1.231148,0.008929248503,Long,EC,,CORP,,CH,N,2,
0000736054-25-000079,155065947,Nexi SpA,5493000P70CQRQG8SN85,NEXI SPA,,7151557,NS,,EUR,40837099.21,1.1412,0.008079959043,Long,EC,,CORP,,IT,Y,2,
0000736054-25-000079,155039709,Star Entertainment Grp Ltd/The,,STAR ENTERTAINME,,31891309,NS,,AUD,2233316.43,.64265,0.000441880193,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155036597,Bursa Malaysia Bhd,254900CXCSGW8M52ZU27,BURSA MALAYSIA,Y1028U102,9485908,NS,,MYR,16731467.37,.234467,0.003310459697,Long,EC,,CORP,,MY,N,2,
0000736054-25-000079,155065546,GMK Norilskiy Nickel PAO,253400JPTEEW143W3E47,MMC NORILSK ADR,,359,NS,,USD,0,,0.0,Long,EC,,CORP,,GB,N,3,
0000736054-25-000079,155062591,Valqua Ltd,,VALQUA LTD,,234522,NS,,JPY,5481098.51,.006631,0.001084480835,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155038932,Atoss Software SE,529900Q9G9280ADNOA39,ATOSS SOFTWARE,,130463,NS,,EUR,17499245.68,1.1412,0.003462371008,Long,EC,,CORP,,DE,N,2,
0000736054-25-000079,155045153,Japan Real Estate Investment Corp,3538003YAIR3CBGJJ928,JAPAN REAL ESTAT,,97847,NS,,JPY,79364258.36,.006631,0.015702877273,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155041404,Nippon Road Co Ltd/The,,NIPPON ROAD CO,,259490,NS,,JPY,4301341.99,.006631,0.000851056215,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155050240,Codan Ltd,9845005866EB809B5694,CODAN LTD,,1497259,NS,,AUD,20018669.17,.64265,0.003960859858,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155066532,Mabwell Shanghai Bioscience Co Ltd,,MABWELL SHANGH-A,,400187,NS,,CNY,1908458.39,.139026,0.000377604333,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155059363,Trusco Nakayama Corp,,TRUSCO NAKAYAMA,,599466,NS,,JPY,8730711.79,.006631,0.001727443796,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155066353,Coretronic Corp,2549007UYYIKLSKMOM64,CORETRONIC,,3669212,NS,,TWD,9933992.85,.033504,0.001965522941,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155063404,Taihei Dengyo Kaisha Ltd,,TAIHEI DENGYO,,201102,NS,,JPY,8646140.82,.006631,0.001710710727,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155043596,Humansoft Holding Co KSC,,HUMANSOFT,,1409621,NS,,KWD,11045692.5,3.266373,0.002185481945,Long,EC,,CORP,,KW,N,2,
0000736054-25-000079,155066816,AVICOPTER PLC,,AVICOPTER PLC-A,,755891,NS,,CNY,4153963.18,.139026,0.000821896094,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155040357,Hoshizaki Corp,5299001QAMLGU3SRBG20,HOSHIZAKI CORP,,1544735,NS,,JPY,52896046.97,.006631,0.010465921952,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155052884,Youngone Corp,,YOUNGONE CORP,,296866,NS,,KRW,12903674.66,.000721,0.002553099137,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155052248,Magazine Luiza SA,,MAGAZINE LUIZA S,,5187165,NS,,BRL,6540058.56,.178586,0.001294004871,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155045046,Bosideng International Holdings Ltd,254900G7F1RDM4B3S169,BOSIDENG INTL,,64030417,NS,,HKD,36541925.7,.127389,0.007230123313,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155054544,Heineken Malaysia Bhd,,HEINEKEN MALAYSI,,2028884,NS,,MYR,11363575.76,.234467,0.002248377786,Long,EC,,CORP,,MY,N,2,
0000736054-25-000079,155060773,Shandong Jinjing Science & Technology Co Ltd,3003005R49FB6J5Y9V79,SHANDONG JINJI-A,,1358800,NS,,CNY,957631.59,.139026,0.000189475358,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155057235,Route Mobile Ltd,254900ACRLX7ASC1F147,ROUTE MOBILE LTD,,254986,NS,,INR,2618604.44,.011416,0.000518112623,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155036712,Hyundai Department Store Co Ltd,,HYUNDAI DEPT STO,,189741,NS,,KRW,9629431.71,.000721,0.001905262992,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155037112,Netmarble Corp,988400T1LQCQT8H5EO27,NETMARBLE CORP,,376906,NS,,KRW,16096342.05,.000721,0.003184794881,Long,EC,,CORP,,KR,Y,2,
0000736054-25-000079,155046304,Sumitomo Realty & Development Co Ltd,353800SO2DCLOI3LNZ64,SUMITOMO REALTY,,4778419,NS,,JPY,174551682.65,.006631,0.034536499264,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155049269,Gokaldas Exports Ltd,335800EI4T29Z2KFOF66,GOKALDAS EXPORTS,,854689,NS,,INR,8237418.04,.011416,0.001629841533,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155053269,Galapagos NV,549300QKJ78IY0IOV655,GALAPAGOS NV,,711521,NS,,EUR,23283860.64,1.1412,0.004606905093,Long,EC,,CORP,,NL,N,2,
0000736054-25-000079,155045847,Istyle Inc,529900SRRLS3Q7T1JY30,ISTYLE INC,,940643,NS,,JPY,3562183.35,.006631,0.000704807543,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155043851,Samsung SDS Co Ltd,,SAMSUNG SDS CO,,570117,NS,,KRW,65317187.65,.000721,0.012923547736,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155049527,Hunan Yuneng New Energy Battery Material Co Ltd,,HUNAN YUNENG N-A,,701637,NS,,CNY,3036804.44,.139026,0.000600856965,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155045086,Quilter PLC,54930092XIVK28RZGM95,QUILTER PLC,,18916194,NS,,GBP,42267699.02,1.32065,0.00836301509,Long,EC,,CORP,,GB,Y,2,
0000736054-25-000079,155035381,Dongsuh Cos Inc,,DONGSUH CO INC,,442760,NS,,KRW,9447231.89,.000721,0.001869213245,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155043252,GeneOne Life Science Inc,,GENEONE LIFE SCI,,1052627,NS,,KRW,1731316.43,.000721,0.000342555326,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155044681,Yanbu National Petrochemical Co,,YANBU NATIONAL P,,3948777,NS,,SAR,32078841.55,.266588,0.006347065068,Long,EC,,CORP,,SA,N,2,
0000736054-25-000079,155047454,Rongsheng Petrochemical Co Ltd,,RONGSHENG PETR-A,,9383864,NS,,CNY,11904562.6,.139026,0.002355416523,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155049928,Furuno Electric Co Ltd,,FURUNO ELEC CO,,346823,NS,,JPY,10003517.53,.006631,0.001979278976,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155056768,Lloyds Metals & Energy Ltd,335800T4YOINEGMM8W27,LLOYDS METALS,,1439398,NS,,INR,24686023.48,.011416,0.004884334649,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155048150,KAP Ltd,3789001F51BC0045FD42,KAP LTD,,35490060,NS,,ZAR,3622305.16,.054896,0.000716703142,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155046004,Chugoku Electric Power Co Inc/The,353800MV866ELME96Q46,CHUGOKU ELEC PWR,,4441954,NS,,JPY,24185559.44,.006631,0.004785313685,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155044120,Astra Industrial Group,,ASTRA INDUSTRIAL,,539162,NS,,SAR,20099716.15,.266588,0.003976895676,Long,EC,,CORP,,SA,N,2,
0000736054-25-000079,155054771,Beijing Balance Medical Technology Co Ltd,30030099AHB4GS61YJ21,BEIJING BALANCE,,126132,NS,,CNY,1845254.31,.139026,0.000365098881,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155037016,Aichi Steel Corp,353800P9OWOVHHY4ML18,AICHI STEEL CORP,,543600,NS,,JPY,8273554.61,.006631,0.001636991453,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155047120,Chunghwa Telecom Co Ltd,,CHUNGHWA TELECOM,,52130198,NS,,TWD,225269261.48,.033504,0.044571393213,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155053008,Neusoft Corp,,NEUSOFT CORP-A,,1396200,NS,,CNY,1902531.61,.139026,0.00037643167,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155051944,Dongjin Semichem Co Ltd,,DONGJIN SEMICHEM,,451005,NS,,KRW,10164636.5,.000721,0.002011157702,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155060471,Attendo AB,549300KEJDL2FNITUW65,ATTENDO AB,,1666677,NS,,SEK,11645726.64,.102153,0.00230420368,Long,EC,,CORP,,SE,Y,2,
0000736054-25-000079,155066044,Fangda Special Steel Technology Co Ltd,300300YXNMOW3T5MYO39,FANGDA SPECIAL-A,,2242839,NS,,CNY,1821897.74,.139026,0.00036047759,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155035555,Ta Ya Electric Wire & Cable,2138008LPIVEMGGGMA24,TA YA ELEC,,10167080.42,NS,,TWD,11787212.96,.033504,0.002332197922,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155038413,Gourmet Master Co Ltd,,GOURMET MASTER,,1151237,NS,,TWD,3086415.22,.033504,0.000610672869,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155052009,Enbridge Inc,98TPTUM4IVMFCZBCUR27,ENBRIDGE INC,29250N105,31559139,NS,,CAD,1429226307.92,.721709,0.282784288201,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155054082,Genesis Energy Ltd,254900HM1ABRDJ7T5718,GENESIS ENERGY L,,7817130,NS,,NZD,10957834.86,.5891,0.002168098581,Long,EC,,CORP,,NZ,N,2,
0000736054-25-000079,155046195,Bouygues SA,969500MOCLNQFNZN0D63,BOUYGUES SA,,2695257,NS,,EUR,110981427.77,1.1412,0.021958596676,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155039527,AO World PLC,2138005FFOAJIUZY4375,AO WORLD PLC,,4252716,NS,,GBP,5216791.84,1.32065,0.001032185567,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155051524,Shenzhen Tagen Group Co Ltd,,SHENZHEN TAGEN-A,,2235945,NS,,CNY,1101455.03,.139026,0.00021793202,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155044021,CITIC Ltd,2549006I3Q3M98KHOT11,CITIC,,71983062,NS,,HKD,107987160.97,.127389,0.021366156136,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155057071,Taiwan Land Development Corp,,TAIWAN LAND DEVT,,448935,NS,,TWD,.15,.033504,2.9e-11,Long,EC,,CORP,,TW,N,3,
0000736054-25-000079,155060033,Eastern Air Logistics Co Ltd,,EASTERN AIR LO-A,,1463891,NS,,CNY,2858964.05,.139026,0.000565669767,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155043034,Concentradora Fibra Danhos SA de CV,,CONCENTRADORA FI,,3681777,NS,,MXN,4927901.9,.053008,0.000975026294,Long,EC,,CORP,,MX,N,1,
0000736054-25-000079,155065285,Nikon Corp,549300X7LIS9RFELXJ98,NIKON CORP,654111103,4011052,NS,,JPY,38954120.94,.006631,0.007707396163,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155059290,Arriyadh Development Co,,ARRIYADH DEVELOP,,1636602,NS,,SAR,13949599.72,.266588,0.002760044092,Long,EC,,CORP,,SA,N,2,
0000736054-25-000079,155047634,u-blox Holding AG,506700B2W2NUXS9X8479,U-BLOX HOLD AG,,100602,NS,,CHF,12527175.91,1.231148,0.002478605734,Long,EC,,CORP,,CH,N,2,
0000736054-25-000079,155065764,Parade Technologies Ltd,529900D9FDQHQKAQLY02,PARADE TECH,,1060732,NS,,TWD,20187651.25,.033504,0.003994294365,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155034786,Brava Energia,,BRAVA ENERGIA,,5948678,NS,,BRL,20970775.1,.178586,0.004149241919,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155043293,Glarun Technology Co Ltd,,GLARUN TECHNOL-A,,1186100,NS,,CNY,4984665.29,.139026,0.000986257402,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155054689,Solomon Technology Corp,,SOLOMON TECH,,1559000,NS,,TWD,7081945.21,.033504,0.001401221642,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155042126,Beijing Wantai Biological Pharmacy Enterprise Co Ltd,300300280PS0QGBZBS92,BEIJING WANTAI-A,,797235,NS,,CNY,6477384.69,.139026,0.001281604325,Long,EC,,CORP,,CN,N,2,
